City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
275,Belaya Gora,RU,2022-09-27 05:47:04,68.5333,146.4167,34.11,60,90,12.1
276,Nome,US,2022-09-27 05:47:04,64.5011,-165.4064,42.87,82,75,3.44
277,Maragogi,BR,2022-09-27 05:47:05,-9.0122,-35.2225,72.77,79,9,8.25
278,Grindavik,IS,2022-09-27 05:47:05,63.8424,-22.4338,41.47,65,0,4.61
279,Itoman,JP,2022-09-27 05:47:05,26.1247,127.6694,88.57,76,75,12.66
280,Wanaka,NZ,2022-09-27 05:42:33,-44.7,169.15,55.35,74,100,3.42
281,Cairns,AU,2022-09-27 05:47:06,-16.9167,145.7667,90.07,57,4,6.91
282,Schwerin,DE,2022-09-27 05:47:06,53.6294,11.4132,50.14,96,100,5.99
283,Port Hedland,AU,2022-09-27 05:47:06,-20.3167,118.5667,93.25,10,6,10.36
284,Conceicao Da Barra,BR,2022-09-27 05:47:07,-18.5933,-39.7322,72.97,88,97,4.61
285,Aguimes,ES,2022-09-27 05:47:07,27.9054,-15.4461,68.67,83,75,10.36
286,San Vicente,AR,2022-09-27 05:47:07,-26.6167,-54.1333,59.32,98,87,1.63
287,Plattsburgh,US,2022-09-27 05:45:35,44.6995,-73.4529,58.05,88,68,9.46
288,Verkhnevilyuysk,RU,2022-09-27 05:47:08,63.4453,120.3167,34.09,66,99,6.44
289,Salalah,OM,2022-09-27 05:47:08,17.0151,54.0924,80.69,89,75,5.75
290,Victor Harbor,AU,2022-09-27 05:47:09,-35.5667,138.6167,53.67,82,79,17.13
291,Norrtalje,SE,2022-09-27 05:47:09,59.758,18.705,56.01,88,100,7.63
292,Hermiston,US,2022-09-27 05:46:13,45.8404,-119.2895,72.68,55,0,0.0
293,Energetik,RU,2022-09-27 05:47:09,51.7445,58.7934,51.91,60,81,14.61
294,General Roca,AR,2022-09-27 05:47:10,-39.0333,-67.5833,53.62,44,1,11.65
295,Tiznit,MA,2022-09-27 05:47:10,29.5833,-9.5,66.15,74,63,1.7
296,Kungurtug,RU,2022-09-27 05:47:11,50.5994,97.5228,66.38,26,76,6.96
297,Gamboma,CG,2022-09-27 05:47:11,-1.8764,15.8644,75.02,83,93,3.09
298,Yumen,CN,2022-09-27 05:47:11,40.2833,97.2,77.72,13,18,13.33
299,Xique-Xique,BR,2022-09-27 05:47:11,-10.8218,-42.7263,74.01,56,6,17.52
300,Omboue,GA,2022-09-27 05:47:12,-1.5746,9.2618,75.43,88,100,5.57
301,Douentza,ML,2022-09-27 05:47:12,14.9951,-2.9517,80.24,64,100,5.99
302,Miri,MY,2022-09-27 05:47:12,4.4148,114.0089,86.14,70,40,5.75
303,Lavrentiya,RU,2022-09-27 05:47:13,65.5833,-171.0,38.32,93,95,9.82
304,Broken Hill,AU,2022-09-27 05:47:13,-31.95,141.4333,62.8,37,5,24.16
305,Barra Dos Coqueiros,BR,2022-09-27 05:46:27,-10.9089,-37.0386,77.02,69,0,6.91
306,Antalaha,MG,2022-09-27 05:47:14,-14.9003,50.2788,70.83,86,55,13.2
307,Puerto Gaitan,CO,2022-09-27 05:47:15,4.3133,-72.0816,77.81,76,11,5.61
308,Walvis Bay,NA,2022-09-27 05:47:15,-22.9575,14.5053,53.1,76,75,5.75
309,Salinas,US,2022-09-27 05:45:24,36.6777,-121.6555,59.92,84,100,4.61
310,Tambacounda,SN,2022-09-27 05:47:15,13.7539,-13.7586,73.45,100,40,4.61
311,Okhotsk,RU,2022-09-27 05:47:16,59.3833,143.3,44.22,63,100,9.15
312,Yulin,CN,2022-09-27 05:47:16,22.6333,110.15,90.21,51,52,12.75
313,Iwanai,JP,2022-09-27 05:47:17,42.9744,140.5089,71.29,59,83,3.15
314,Carroll,US,2022-09-27 05:47:17,39.5501,-77.0164,61.92,63,97,5.99
315,Gold Coast,AU,2022-09-27 05:45:22,-28.0,153.4333,75.99,67,75,21.85
316,Iskateley,RU,2022-09-27 05:48:17,67.6803,53.1512,34.45,51,100,8.84
317,Margate,GB,2022-09-27 05:48:18,51.3813,1.3862,49.69,80,41,7.0
318,Kruisfontein,ZA,2022-09-27 05:48:18,-34.0033,24.7314,61.88,93,100,18.41
319,Emirdag,TR,2022-09-27 05:48:18,39.0197,31.15,68.85,19,85,3.27
320,Vilhena,BR,2022-09-27 05:45:41,-12.7406,-60.1458,72.34,78,79,3.8
321,Itarema,BR,2022-09-27 05:48:19,-2.9248,-39.9167,77.67,80,20,14.23
322,Cacoal,BR,2022-09-27 05:48:19,-11.4386,-61.4472,82.74,49,85,3.65
323,Pires Do Rio,BR,2022-09-27 05:48:19,-17.2997,-48.2794,74.79,54,77,0.65
324,Camacha,PT,2022-09-27 05:48:20,33.0833,-16.3333,65.62,64,40,9.22
325,Ponta Delgada,PT,2022-09-27 05:46:41,37.7333,-25.6667,67.5,82,75,5.75
326,Axim,GH,2022-09-27 05:48:20,4.8699,-2.2405,74.93,91,100,6.93
327,Coquimbo,CL,2022-09-27 05:48:20,-29.9533,-71.3436,51.53,93,20,3.44
328,Pauini,BR,2022-09-27 05:48:21,-7.7136,-66.9764,77.2,62,80,2.37
329,Pirovskoye,RU,2022-09-27 05:48:21,57.6267,92.2658,39.79,53,80,4.12
330,Huarmey,PE,2022-09-27 05:48:21,-10.0681,-78.1522,60.4,88,68,10.2
331,Sanming,CN,2022-09-27 05:48:22,26.2486,117.6186,96.26,34,4,4.81
332,Hambantota,LK,2022-09-27 05:48:22,6.1241,81.1185,93.54,52,20,12.66
333,Ampanihy,MG,2022-09-27 05:48:22,-24.7,44.75,84.63,34,0,6.2
334,Olafsvik,IS,2022-09-27 05:48:23,64.8945,-23.7142,43.66,51,100,7.83
335,Hailar,CN,2022-09-27 05:48:23,49.2,119.7,73.78,18,81,20.67
336,Talnakh,RU,2022-09-27 05:48:23,69.4865,88.3972,34.21,64,20,2.28
337,Campbellton,CA,2022-09-27 05:48:24,48.0075,-66.6727,52.25,99,72,2.64
338,Mittagong,AU,2022-09-27 05:48:24,-34.45,150.45,59.85,85,92,3.38
339,Lesnikovo,RU,2022-09-27 05:48:24,55.2822,65.3175,33.3,81,91,13.31
340,Sfantu Gheorghe,RO,2022-09-27 05:48:24,45.8667,25.7833,55.27,89,100,0.43
341,Kaabong,UG,2022-09-27 05:48:25,3.4836,34.1492,70.83,57,29,16.04
342,Necochea,AR,2022-09-27 05:48:25,-38.5473,-58.7368,50.34,87,51,10.63
343,Chokurdakh,RU,2022-09-27 05:48:25,70.6333,147.9167,31.64,62,99,11.07
344,El Campo,US,2022-09-27 05:48:26,29.1966,-96.2697,75.85,49,0,6.91
345,Saint-Georges,GD,2022-09-27 05:48:26,12.0564,-61.7485,82.08,83,20,11.5
346,Tarnogskiy Gorodok,RU,2022-09-27 05:48:26,60.4997,43.5761,40.14,88,100,7.09
347,Nurota,UZ,2022-09-27 05:48:27,40.5614,65.6886,70.95,21,0,13.27
348,Teguldet,RU,2022-09-27 05:48:27,57.3064,88.1667,37.99,63,99,6.2
349,Alexandria,EG,2022-09-27 05:44:16,31.2156,29.9553,73.94,67,0,6.6
350,Aiken,US,2022-09-27 05:45:21,33.5835,-81.5998,63.37,73,0,3.44
351,Bamnet Narong,TH,2022-09-27 05:48:27,15.4992,101.6897,84.72,68,98,4.09
352,Broome,US,2022-09-27 05:48:28,42.2506,-75.833,53.02,77,0,11.5
353,San Rafael,AR,2022-09-27 05:48:28,-34.6177,-68.3301,58.42,44,98,9.1
354,Dhidhdhoo,MV,2022-09-27 05:48:28,6.8833,73.1,82.38,71,3,14.9
355,Buxar,IN,2022-09-27 05:48:29,25.5833,83.9833,90.68,55,3,3.44
356,Venado Tuerto,AR,2022-09-27 05:48:29,-33.7456,-61.9688,53.76,46,76,5.57
357,Raudeberg,NO,2022-09-27 05:48:29,61.9875,5.1352,45.95,1,100,6.91
358,Teo,ES,2022-09-27 05:48:30,42.75,-8.5,59.34,89,75,0.0
359,Pemangkat,ID,2022-09-27 05:48:30,1.1667,108.9667,83.61,71,96,6.8
360,Namatanai,PG,2022-09-27 05:48:31,-3.6667,152.4333,83.8,67,53,11.27
361,Georgetown,MY,2022-09-27 05:46:18,5.4112,100.3354,85.95,78,20,3.44
362,Chake Chake,TZ,2022-09-27 05:49:31,-5.2459,39.7666,78.03,66,98,9.13
363,San Jose,US,2022-09-27 05:45:31,37.3394,-121.895,62.31,84,75,8.05
364,Bilibino,RU,2022-09-27 05:49:31,68.0546,166.4372,25.29,66,65,1.72
365,High Level,CA,2022-09-27 05:49:32,58.5169,-117.136,57.31,62,0,5.75
366,Komsomolskiy,UZ,2022-09-27 05:49:32,40.4272,71.7189,77.72,25,0,6.91
367,Rantepao,ID,2022-09-27 05:49:32,-2.9701,119.8978,83.62,47,56,5.28
368,Medeiros Neto,BR,2022-09-27 05:49:33,-17.3739,-40.2206,67.44,98,49,2.15
369,Miandrivazo,MG,2022-09-27 05:49:33,-19.5167,45.4667,85.24,41,0,1.68
370,Rio Novo,BR,2022-09-27 05:49:33,-21.4575,-43.1253,71.04,87,97,2.35
371,Concepcion,CL,2022-09-27 05:49:34,-36.827,-73.0498,48.0,93,46,5.75
372,Nekrasovka,RU,2022-09-27 05:49:34,48.3525,135.2325,59.02,30,0,15.66
373,Fortuna,US,2022-09-27 05:49:34,40.5982,-124.1573,57.34,90,36,0.98
374,Samut Prakan,TH,2022-09-27 05:49:34,13.5,100.45,90.05,71,88,5.26
375,Curico,CL,2022-09-27 05:49:35,-34.9833,-71.2333,48.31,76,100,4.61
376,Kuruman,ZA,2022-09-27 05:49:35,-27.4524,23.4325,68.5,25,82,16.17
377,Ulcinj,ME,2022-09-27 05:49:35,41.9294,19.2244,63.99,82,75,5.35
378,Sal Rei,CV,2022-09-27 05:49:36,16.1833,-22.9167,78.44,71,42,8.7
379,Fairbanks,US,2022-09-27 05:49:11,64.8378,-147.7164,41.59,88,100,4.61
380,Mount Gambier,AU,2022-09-27 05:49:36,-37.8333,140.7667,57.18,67,29,12.5
381,Poya,NC,2022-09-27 05:49:36,-21.35,165.15,77.43,68,7,8.63
382,Ewa Beach,US,2022-09-27 05:49:37,21.3156,-158.0072,80.55,63,0,12.66
383,Petropavlovsk-Kamchatskiy,RU,2022-09-27 05:49:37,53.0452,158.6483,48.79,93,100,11.18
384,Nanortalik,GL,2022-09-27 05:49:37,60.1432,-45.2371,44.19,90,100,11.88
385,Manono,CD,2022-09-27 05:49:38,-7.3,27.4167,81.27,36,97,3.67
386,Rudbar,AF,2022-09-27 05:49:38,30.15,62.6,80.4,26,0,14.83
387,Hamilton,US,2022-09-27 05:45:08,39.1834,-84.5333,54.73,75,20,8.05
388,Gejiu,CN,2022-09-27 05:49:38,23.306,103.1635,69.69,57,25,4.32
389,Jardim,BR,2022-09-27 05:49:39,-21.4803,-56.1381,68.07,91,62,5.73
390,Suntar,RU,2022-09-27 05:49:39,62.1444,117.6319,35.37,61,98,8.88
391,Kargasok,RU,2022-09-27 05:49:39,59.0556,80.8572,34.43,56,100,4.74
392,Saint-Augustin,CA,2022-09-27 05:49:40,51.226,-58.6502,55.65,98,100,15.43
393,Vila Velha,BR,2022-09-27 05:48:05,-20.3297,-40.2925,73.35,93,100,2.3
394,Muscat,OM,2022-09-27 05:46:46,23.6139,58.5922,87.82,66,3,5.39
395,Druzhba,UA,2022-09-27 05:49:40,52.0428,33.9453,51.03,95,100,9.08
396,Ambilobe,MG,2022-09-27 05:49:41,-13.2,49.05,85.87,35,5,13.0
397,Cauquenes,CL,2022-09-27 05:47:31,-35.9671,-72.3225,46.09,93,0,4.14
398,Zeya,RU,2022-09-27 05:49:41,53.75,127.2667,38.93,98,100,8.55
399,Aleksandrov Gay,RU,2022-09-27 05:49:41,50.147,48.5704,56.41,47,91,1.23
400,Muzaffarpur,IN,2022-09-27 05:49:42,26.1167,85.4,90.59,51,17,2.75
401,Tupiza,BO,2022-09-27 05:49:42,-21.45,-65.7167,40.77,9,0,6.29
402,Kisangani,CD,2022-09-27 05:49:42,0.5167,25.2,72.55,94,100,2.57
403,Cherskiy,RU,2022-09-27 05:49:42,68.75,161.3,32.76,54,9,5.06
404,Sioux Lookout,CA,2022-09-27 05:49:43,50.1001,-91.917,35.67,75,20,5.75
405,Muros,ES,2022-09-27 05:49:43,42.7762,-9.0603,58.15,93,53,5.44
406,La Ronge,CA,2022-09-27 05:49:44,55.1001,-105.2842,44.85,76,0,0.0
407,Bhopal,IN,2022-09-27 05:49:44,23.2667,77.4,84.43,61,40,8.05
408,Ugento,IT,2022-09-27 05:49:45,39.9263,18.1574,71.46,72,47,10.94
409,Montepuez,MZ,2022-09-27 05:49:45,-13.1256,38.9997,76.03,60,63,5.99
410,Da Nang,VN,2022-09-27 05:47:37,16.0678,108.2208,78.78,83,100,5.75
411,Flinders,AU,2022-09-27 05:50:45,-34.5833,150.8552,67.24,80,100,5.01
412,Tukrah,LY,2022-09-27 05:50:46,32.5341,20.5791,78.69,50,26,11.25
413,Grabovo,RU,2022-09-27 05:50:46,53.3875,45.064,48.78,72,31,5.48
414,Fort Nelson,CA,2022-09-27 05:50:46,58.8053,-122.7002,51.39,93,75,4.61
415,Aranos,NA,2022-09-27 05:50:47,-24.1333,19.1167,63.23,27,44,7.83
416,Mastic Beach,US,2022-09-27 05:50:47,40.7668,-72.8521,66.38,65,100,5.75
417,Natal,BR,2022-09-27 05:49:48,-5.795,-35.2094,79.02,83,40,9.22
418,Ojinaga,MX,2022-09-27 05:50:35,29.5667,-104.4167,74.57,56,0,11.5
419,Gondar,ET,2022-09-27 05:50:48,12.6,37.4667,65.77,56,7,3.94
420,Mahon,ES,2022-09-27 05:50:48,39.8885,4.2658,68.56,64,20,9.22
421,Esso,RU,2022-09-27 05:50:49,55.9333,158.7,36.68,100,100,4.85
422,Bomet,KE,2022-09-27 05:50:49,-0.7813,35.3416,66.04,53,7,10.13
423,Mattawa,US,2022-09-27 05:50:34,46.7379,-119.9028,53.6,29,1,5.82
424,Pisco,PE,2022-09-27 05:48:55,-13.7,-76.2167,60.85,77,100,12.66
425,Athabasca,CA,2022-09-27 05:50:50,54.7169,-113.2854,57.61,69,89,6.8
426,Tabou,CI,2022-09-27 05:50:50,4.423,-7.3528,74.39,93,100,5.44
427,Aosta,IT,2022-09-27 05:50:50,45.7667,7.4167,41.77,63,75,8.05
428,Shaunavon,CA,2022-09-27 05:50:51,49.6501,-108.4181,53.38,62,47,7.85
429,Mananum,PH,2022-09-27 05:50:51,8.8333,124.95,70.12,66,75,3.67
430,Tagusao,PH,2022-09-27 05:50:51,9.1924,117.8141,82.18,81,100,17.16
431,Dudinka,RU,2022-09-27 05:50:51,69.4058,86.1778,34.63,63,27,14.0
432,Melfi,IT,2022-09-27 05:50:52,40.9965,15.6514,59.14,88,48,8.75
433,Tucuman,AR,2022-09-27 05:50:52,-26.8241,-65.2226,59.0,63,75,1.14
434,Fort Thomas,US,2022-09-27 05:50:52,39.0751,-84.4472,54.52,72,20,8.05
435,Balaipungut,ID,2022-09-27 05:50:53,1.05,101.2833,87.06,68,100,0.72
436,Balakovo,RU,2022-09-27 05:50:53,52.0278,47.8007,52.21,60,41,3.94
437,Puerto Wilches,CO,2022-09-27 05:50:54,7.3483,-73.896,73.96,97,91,1.14
438,Faurei,RO,2022-09-27 05:50:54,45.0833,27.2667,59.79,70,100,11.99
439,San Luis,AR,2022-09-27 05:50:54,-33.295,-66.3356,58.3,44,100,7.45
440,Naze,JP,2022-09-27 05:50:55,28.3667,129.4833,85.12,72,58,8.41
441,Shar,KZ,2022-09-27 05:50:55,49.5886,81.0453,64.22,32,95,12.39
442,Bellavista,PE,2022-09-27 05:50:55,-7.0561,-76.5911,69.4,89,83,1.5
443,Koslan,RU,2022-09-27 05:50:56,63.4564,48.8989,36.54,58,99,7.18
444,Vanimo,PG,2022-09-27 05:50:56,-2.6741,141.3028,85.66,68,37,9.48
445,Platanos,GR,2022-09-27 05:50:56,37.6667,21.6167,70.45,53,86,8.46
446,Kununurra,AU,2022-09-27 05:50:56,-15.7667,128.7333,103.98,21,42,12.66
447,Harper,LR,2022-09-27 05:50:57,4.375,-7.7169,75.29,90,100,5.79
448,Abha,SA,2022-09-27 05:50:57,18.2164,42.5053,67.82,22,65,4.61
449,Pangnirtung,CA,2022-09-27 05:50:58,66.1451,-65.7125,36.95,63,27,3.83
450,Hudson Bay,CA,2022-09-27 05:50:58,52.85,-102.3842,43.18,79,12,1.95
451,Dawlatabad,AF,2022-09-27 05:50:58,36.4141,64.9053,78.91,24,0,5.26
452,Khorramshahr,IR,2022-09-27 05:50:59,30.4397,48.1664,80.56,17,0,9.22
453,Sorong,ID,2022-09-27 05:50:59,-0.8833,131.25,83.12,72,96,10.98
454,Pathein,MM,2022-09-27 05:50:59,16.7833,94.7333,85.26,73,94,7.05
455,Pitimbu,BR,2022-09-27 05:51:00,-7.4706,-34.8086,72.19,76,33,11.61
456,Villa Maria,AR,2022-09-27 05:52:00,-32.4075,-63.2402,57.09,41,75,5.06
457,Kavieng,PG,2022-09-27 05:52:00,-2.5744,150.7967,84.69,65,19,13.62
458,Burnie,AU,2022-09-27 05:49:41,-41.0667,145.9167,57.25,77,83,2.62
459,Narsaq,GL,2022-09-27 05:52:01,60.9167,-46.05,43.66,93,100,9.84
460,Eydhafushi,MV,2022-09-27 05:52:01,5.1033,73.0708,82.9,72,79,15.21
461,Saint-Joseph,RE,2022-09-27 05:52:02,-21.3667,55.6167,75.58,64,29,8.93
462,Port Augusta,AU,2022-09-27 05:52:02,-32.5,137.7667,61.14,43,46,20.62
463,Uvinza,TZ,2022-09-27 05:52:02,-5.1036,30.3911,79.34,38,93,9.42
464,Pilar,BR,2022-09-27 05:52:03,-9.5972,-35.9567,67.93,89,28,1.32
465,Luziania,BR,2022-09-27 05:52:03,-16.2525,-47.9503,71.29,54,77,4.18
466,Port Moresby,PG,2022-09-27 05:52:03,-9.4431,147.1797,87.22,70,40,17.27
467,Kautokeino,NO,2022-09-27 05:52:04,69.0125,23.0412,41.59,97,100,9.84
468,Bud,US,2022-09-27 05:52:04,39.447,-86.1758,52.05,73,54,6.58
469,Vila Franca Do Campo,PT,2022-09-27 05:52:05,37.7167,-25.4333,67.19,82,98,8.48
470,Bubaque,GW,2022-09-27 05:52:05,11.2833,-15.8333,79.25,80,100,8.14
471,Quchan,IR,2022-09-27 05:52:05,37.106,58.5095,67.71,43,0,9.6
472,Matamoros,MX,2022-09-27 05:52:06,25.5333,-103.25,72.1,56,11,15.39
473,Buala,SB,2022-09-27 05:52:06,-8.145,159.5921,80.6,80,62,4.0
474,Moyale,KE,2022-09-27 05:52:07,3.5167,39.0584,66.78,76,76,12.57
475,Anamur,TR,2022-09-27 05:52:07,36.0751,32.8369,78.35,42,0,8.34
476,Umri,IN,2022-09-27 05:52:07,26.5106,78.9367,90.45,50,1,6.08
477,Yangliuqing,CN,2022-09-27 05:52:08,39.1375,116.9997,84.15,21,77,7.81
478,Puerto Escondido,MX,2022-09-27 05:52:08,15.85,-97.0667,78.04,86,83,3.67
479,Bramming,DK,2022-09-27 05:52:09,55.4695,8.7001,48.52,100,20,2.3
480,Dali,CN,2022-09-27 05:52:09,25.7,100.1833,74.48,56,44,2.93
481,Bouna,CI,2022-09-27 05:52:10,9.2667,-3.0,67.75,95,97,3.47
482,Bonga,ET,2022-09-27 05:52:10,7.2833,36.2333,67.37,71,85,0.83
483,Solano,US,2022-09-27 05:52:10,38.2333,-121.9511,63.82,78,0,21.85
484,Kapit,MY,2022-09-27 05:52:11,2.0167,112.9333,91.36,50,89,2.62
485,Kaoma,ZM,2022-09-27 05:52:11,-14.7833,24.8,78.96,25,99,10.83
486,Graaff-Reinet,ZA,2022-09-27 05:52:12,-32.2522,24.5308,58.93,74,30,0.72
487,Troina,IT,2022-09-27 05:52:12,37.7854,14.5985,55.92,77,81,4.83
488,Noumea,NC,2022-09-27 05:51:19,-22.2763,166.4572,80.58,79,28,9.37
489,Cascais,PT,2022-09-27 05:51:10,38.6979,-9.4215,61.93,96,0,23.0
490,Doha,QA,2022-09-27 05:50:46,25.2867,51.5333,91.38,56,0,12.66
491,Sibolga,ID,2022-09-27 05:52:13,1.7427,98.7792,84.61,64,61,6.08
492,Hervey Bay,AU,2022-09-27 05:52:13,-25.2986,152.8535,71.53,67,33,14.67
493,Luanda,AO,2022-09-27 05:47:32,-8.8368,13.2343,73.4,83,75,4.61
494,Kodyma,UA,2022-09-27 05:52:14,48.0988,29.1246,54.32,93,100,1.1
495,Besancon,FR,2022-09-27 05:51:23,47.2488,6.0182,49.78,90,94,7.61
496,Spearfish,US,2022-09-27 05:47:21,44.4908,-103.8594,60.21,49,0,11.5
497,Malakal,SS,2022-09-27 05:52:14,9.5334,31.6605,75.0,81,99,1.57
498,Oranjemund,NA,2022-09-27 05:53:14,-28.55,16.4333,55.72,78,0,4.27
499,Ginir,ET,2022-09-27 05:53:15,7.1333,40.7,66.65,58,14,10.07
500,Tautira,PF,2022-09-27 05:53:15,-17.7333,-149.15,77.07,78,7,14.56
501,Goderich,CA,2022-09-27 05:53:16,43.7501,-81.7165,56.91,94,100,13.8
502,Tenosique,MX,2022-09-27 05:53:16,17.4833,-91.4333,71.98,97,31,5.21
503,Mackay,AU,2022-09-27 05:53:16,-21.15,149.2,84.69,64,1,11.83
504,Poddorye,RU,2022-09-27 05:53:17,57.4695,31.1156,44.13,81,7,4.18
505,Whitehorse,CA,2022-09-27 05:53:17,60.7161,-135.0538,52.57,61,100,12.66
506,Sumbe,AO,2022-09-27 05:53:17,-11.2061,13.8437,71.64,85,89,3.22
507,Brae,GB,2022-09-27 05:53:18,60.3964,-1.353,47.61,80,95,10.25
508,Hasaki,JP,2022-09-27 05:53:18,35.7333,140.8333,81.28,68,30,15.37
509,Mareeba,AU,2022-09-27 05:48:55,-17.0,145.4333,85.44,54,0,11.68
510,Mosquera,CO,2022-09-27 05:52:34,4.7059,-74.2302,50.09,81,20,3.44
511,Solnechnyy,RU,2022-09-27 05:53:19,50.7214,136.6319,54.68,38,34,2.51
512,Bannu,PK,2022-09-27 05:53:19,32.9854,70.6027,89.64,39,0,6.4
513,Ballina,AU,2022-09-27 05:48:31,-28.8667,153.5667,77.77,70,36,14.88
514,Caravelas,BR,2022-09-27 05:53:19,-17.7125,-39.2481,69.28,97,26,2.73
515,Nikel,RU,2022-09-27 05:53:20,69.4128,30.222,42.98,89,88,0.81
516,Arkhangelskoye,RU,2022-09-27 05:53:20,55.8549,35.3287,44.29,85,100,3.49
517,Nyurba,RU,2022-09-27 05:53:21,63.2842,118.3319,34.36,61,93,6.58
518,Aden,YE,2022-09-27 05:53:21,12.7794,45.0367,89.28,59,31,4.09
519,Banda Aceh,ID,2022-09-27 05:53:21,5.5577,95.3222,86.02,60,96,17.27
520,La Palma,US,2022-09-27 05:53:21,33.8464,-118.0467,81.91,81,2,1.99
521,Menongue,AO,2022-09-27 05:53:22,-14.6585,17.691,73.18,25,82,3.18
522,Yantal,RU,2022-09-27 05:53:22,56.8471,105.2542,36.01,79,100,3.53
523,Inhambane,MZ,2022-09-27 05:53:22,-23.865,35.3833,77.0,88,20,11.99
524,Berezovyy,RU,2022-09-27 05:53:23,51.6667,135.7,52.38,41,43,10.04
525,Severo-Kurilsk,RU,2022-09-27 05:53:23,50.6789,156.125,51.39,78,4,6.4
526,Hereford,GB,2022-09-27 05:49:33,52.0568,-2.7148,50.5,89,80,14.76
527,Sistranda,NO,2022-09-27 05:53:23,63.7256,8.834,55.36,72,82,28.83
528,Korla,CN,2022-09-27 05:53:24,41.7597,86.1469,81.57,20,5,10.6
529,Boundiali,CI,2022-09-27 05:53:25,9.5217,-6.4869,67.64,92,100,2.68
530,Iranshahr,IR,2022-09-27 05:53:25,27.2025,60.6848,88.14,40,0,4.61
531,Avera,US,2022-09-27 05:53:26,33.194,-82.5271,56.91,55,2,7.65
532,Gunjur,GM,2022-09-27 05:53:26,13.2019,-16.7339,76.15,90,91,11.05
533,Tyler,US,2022-09-27 05:49:33,32.3513,-95.3011,64.15,65,0,0.0
534,Usogorsk,RU,2022-09-27 05:53:26,63.4106,48.6872,36.72,59,97,7.09
535,Luderitz,NA,2022-09-27 05:53:27,-26.6481,15.1594,55.27,75,0,7.94
536,Roma,US,2022-09-27 05:48:44,43.2128,-75.4557,55.81,91,0,6.91
537,Pula,HR,2022-09-27 05:51:36,44.8683,13.8481,57.76,94,20,2.3
538,Sandakan,MY,2022-09-27 05:53:27,5.8402,118.1179,82.08,83,40,6.91
539,Nakonde,ZM,2022-09-27 05:53:28,-9.3421,32.745,72.82,44,5,2.75
540,Xingyi,CN,2022-09-27 05:53:28,24.1877,102.817,72.1,64,34,5.46
541,Lata,PT,2022-09-27 05:53:28,40.1629,-8.3327,48.92,95,3,1.39
542,Aksarka,RU,2022-09-27 05:53:29,66.5606,67.7975,33.08,71,100,17.74
543,Kibala,TD,2022-09-27 05:54:29,9.1104,18.3463,73.63,93,100,2.21
544,Valdosta,US,2022-09-27 05:53:35,30.8327,-83.2785,71.98,69,0,9.22
545,Evensk,RU,2022-09-27 05:54:29,61.95,159.2333,40.05,69,17,3.02
546,Kumluca,TR,2022-09-27 05:54:30,36.3703,30.2869,75.31,38,22,0.56
547,Ankazoabo,MG,2022-09-27 05:54:30,-22.2833,44.5167,85.48,29,0,5.37
548,Los Cordobas,CO,2022-09-27 05:54:30,8.894,-76.3546,77.94,87,76,5.91
549,Poltavka,RU,2022-09-27 05:54:31,54.3663,71.7632,37.15,97,100,8.93
550,Baykit,RU,2022-09-27 05:54:31,61.67,96.37,37.33,57,84,2.82
551,Plettenberg Bay,ZA,2022-09-27 05:54:32,-34.0527,23.3716,62.42,87,76,16.55
552,Ust-Koksa,RU,2022-09-27 05:54:32,50.2696,85.6108,46.63,94,100,5.95
553,Khuzdar,PK,2022-09-27 05:54:32,27.7384,66.6434,81.14,29,0,3.0
